ms,ms_name,country,state_or_province,loc_wkt,group_id
https://minmod.isi.edu/resource/mineral_sitef85681a9f07ed8fe57be7db63d317bea5e76be9bb1392e6510d7599523586d36,Enonkoski,Finland,,POINT (28.00278 61.99844),3067.0
https://minmod.isi.edu/resource/mineral_sitefd91b0799dc3344a50a6d151ce55f79f6b0e65a57e34d33fe44618d1c9358e9b,Berkut,Kyrgyzstan,,POINT (79.00047 41.99812),2531.0
https://minmod.isi.edu/resource/mineral_site1ddce95f780856bb6dc5d7b77b54b84c9d3815a1112938ec66812c50abcf3671,Gebe Island Mining Area,Indonesia,,POINT (129.43247 -0.06507),3019.0
https://minmod.isi.edu/resource/mineral_siteb31aa3bdb6ef228525337397a9c61327a565d117ce75f98a30c28df72e9469dd,Cortada Arana,Chile,,POINT (-70.90787 -28.07803),3015.0
https://minmod.isi.edu/resource/mineral_site3cbc6a56c2706578e9ddbb1555ead8c241751ea7817f2a02df01174680478c73,Espana,Philippines,,POINT (122.51594 12.38372),2538.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mambare,Mambare,PNG,,POINT (147.7409 -8.774066666666666),2979.0
https://minmod.isi.edu/resource/mineral_site51948db73edeed26c4ab968a73b309d4989319691a00ef682da1bc8fea956ef6,Ludina Intrusion,Russia,,POINT (123.79761 54.87706),2964.0
https://minmod.isi.edu/resource/mineral_site3f4fc7bf34941ec67d4fe55c10d45288d05cb94a3ae5970c7f18bb03beb4293e,La Negra,Chile,,POINT (-71.19677 -28.69747),2954.0
https://minmod.isi.edu/resource/mineral_siteb3be2e5e1a2a3896cb415dc02f3b734c8da7f0815b69abdac818e5cfd67b59bd,Teresita Y Vicuna,Chile,,POINT (-71.14954 -29.93913),2598.0
https://minmod.isi.edu/resource/mineral_site21da6be0efb09453fefc1bbb517d1470df45e8e1b4521ed0184a18cefce5dc43,Lovnozersk,Russia,,POINT (30.05346 68.34851),2608.0
https://minmod.isi.edu/resource/mineral_sitef8003160c9bef1e207a29c5a50b802f732cac5ad84a9d22ec3ae71cef13b8e65,Keretti,Finland,,POINT (29.53609 62.60671),2611.0
https://minmod.isi.edu/resource/mineral_siteddf4530613e06e4749f168de4912bea4aaa7fb73d2a1def3df0908ccc8b1dc7e,Tocantins Nickel,Brazil,,POINT (-48.3824 -14.5477),2618.0
https://minmod.isi.edu/resource/mineral_site6d50e8e4f45a834e09b67fa7873df1c755033b8a192b104eb0ae1616cd1f99c5,Khanar River Intrusion,Russia,,POINT (97.52494 70.1681),2631.0
https://minmod.isi.edu/resource/mineral_sitec98ed76a5946e46676e50bec7d37ef01918eddd12d8f835e1b53c24b9a397f57,"Gag, Indonesia",Indonesia,,POINT (129.83246 0.16825),2632.0
https://minmod.isi.edu/resource/mineral_sitefd6d8a263a4c386058a3599a3cd849291e4232e65a8fd06a3fc22bbf268a0219,Springszn,South Africa,,POINT (28.46815 -26.2133),2636.0
https://minmod.isi.edu/resource/mineral_sitef111615c1aaf37e855ca9194423008f4f12353f37a94c8510c2f0dab0ae9ac3d,Kierdzhipor,Russia,,POINT (30.50362 69.43182),2645.0
https://minmod.isi.edu/resource/mineral_site46f39e3e72b767af78b0160b8ee7f45b1d8dc7a408031cebb9569a64f5e2c8ef,(Facility) Ufalei Refinery,Russia,,POINT (60.21809 56.0479),2920.0
https://minmod.isi.edu/resource/mineral_sitebbdfa5adf97872f07008b437afe9aaaaf303bddeadb3be6d738e4ad778c7ce7e,Sayak,Kazakhstan,,POINT (77.35056 46.89793),2653.0
https://minmod.isi.edu/resource/mineral_sitecda4a531bf0792a45eede7b199e84ac2ccde2286c331f0fe6d50b07a7bb35ece,Mwambashi,Zambia,,POINT (28.00472 -12.75917),2658.0
https://minmod.isi.edu/resource/mineral_site989fbea3690d35bd5fb3787fab22aab33968d11e535c309ffcec8c9503777fd2,Keretti Mine,Finland,,POINT (26.26943 64.49892),2904.0
https://minmod.isi.edu/resource/mineral_site557b104c719c89a3668ba40034d94110349c96e0a2dc412ee37cf710a065b9f7,Rangra-Nickel-Cobalt Deposit-Peru,Peru,,POINT (-75.41637 -11.41456),1986.0
https://minmod.isi.edu/resource/mineral_site19e1735b4fc52b126c242538b80d4ad8892d2b365b5f5a11f91c7e07da97f3e6,(Facility) Kristiansand Refinery,Norway,,POINT (8.01941 58.13211),1665.0
https://minmod.isi.edu/resource/mineral_siteebcfbde7497746ba2f54a0bc443efd8bb1b89e0663c4462de3c0ad93e0e483ce,Cu - Ni Sulfide Deposit Y,China,,POINT (103.83393 36.56139),1701.0
https://minmod.isi.edu/resource/mineral_sitee6eb26f790d9ecf6d17b00fb1c2d6ad99d1ade032c556b52a613152af299ea4c,Nonaas Grube,Norway,,POINT (5.52653 60.55833),1597.0
https://minmod.isi.edu/resource/mineral_sitedb0fb1b0f710da5e20b8754f21ffc8eead7c38aa5291e4718d9b66f65a146afa,Maricao East,United States,,POINT (-66.96508 18.13817),1635.0
https://minmod.isi.edu/resource/mineral_siteed00c7b1d890dc3bc9de20d3ee1f3bdde0ae18ace4ce996de6ffeff6a23869b8,Maricao West,United States,,POINT (-66.98008 18.14787),1635.0
https://minmod.isi.edu/resource/mineral_site1376999cb1d72cff0a221197a94c0685474bf45f34bca3ba64c1bd444f569bbd,Moneocgmc,France,,POINT (165.48183 -21.14692),476.0
https://minmod.isi.edu/resource/mineral_site0195095223e996ae8d228fe2e68eb3f339f76dbef9386cc709bc113c46ebc534,Cueruo Nickel-Cobalt Deposit-Peru,Peru,,POINT (-72.09129 -13.14782),1245.0
https://minmod.isi.edu/resource/mineral_site7f9203a7be87f2499890fa46a1b6c27d76ceed0572590dc3baa7c332fb56131b,Rosario North,United States,,POINT (-67.02868 18.16316),717.0
https://minmod.isi.edu/resource/mineral_site50033d15541438211099272f8190e96917bdaa1d1a4bfe997d30aab72787724b,Impala Mines,South Africa,,POINT (27.16815 -25.57994),673.0
https://minmod.isi.edu/resource/mineral_site9cc5092dfa62c618a7571374771c6ea6c8b8169a3ca7441cab989a70db92d213,Cobalto Nickel-Cobalt Deposit-Peru,Peru,,POINT (-72.15795 -13.02282),1245.0
https://minmod.isi.edu/resource/mineral_site2e175f7d4cf4349948c2a98ba281fc4ed485f7bad982cb75ed1843252eb24fc2,Merensky Reef: Eastern Bushveld,South Africa,,POINT (29.83471 -24.31337),1239.0
https://minmod.isi.edu/resource/mineral_site7d2686a56655311369f95f27cf512a83ff62dd0913c47efb0a58da72f4fee9ee,Eastern Bushveld Sector:  Merensky Reef,South Africa,,POINT (29.87641 -24.28837),1239.0
https://minmod.isi.edu/resource/mineral_site04084d47e9a5202d3c5537a0615b148f9e7d74133ecd1a63acc97d3c0ee57f8f,Santa Rosa,Chile,,POINT (-70.04288 -20.28926),3495.0
https://minmod.isi.edu/resource/mineral_sited0d6cd216575cd838bb8cb88b744a480b2b5ec15790826c37c9619d635cc4677,Pujada Peninsula,Philippines,,POINT (126.1892 6.71094),1228.0
https://minmod.isi.edu/resource/mineral_sitefed8322f3a87ea5c25a25142d8abf9407c91d4f29e70f31486a1b238fc14c9d9,Sablayan,Philippines,,POINT (121.16597 13.06699),299.0
https://minmod.isi.edu/resource/mineral_sitecd986ddb2bbf1d57ddbf7ec3dea85b8029a3115f53426f46b211c7ed3b1edebf,Agiol Theodoroi,Greece,,POINT (22.93507 38.99884),3542.0
https://minmod.isi.edu/resource/mineral_site322d0ed4ec9806381b79a8eef999f8ed6222f7fa2496564d6b108a3b8bb49103,(Facility) Kristiansand Refinery,Norway,,POINT (8.01941 58.13211),1665.0
https://minmod.isi.edu/resource/mineral_site646efd8f582e49e0b447c25b2eaa81bd63831f6755b663b226f9942d553cfe4e,"Bitincke, Albania",Albania,,POINT (20.73513 40.63213),1087.0
https://minmod.isi.edu/resource/mineral_site967f2ec3928045dab302e38596b98628064e153e6c78b1bbb1eb22b2e408c241,Palawan Berong Nickel Deposit-Philippines,Philippines,,POINT (118.99937 10.00062),801.0
https://minmod.isi.edu/resource/mineral_sitebef05ae744e41319146c258341f9905401a44d7f766b8145992037af6ee7e339,Nonoc Island,Philippines,,POINT (125.61588 9.85064),429.0
https://minmod.isi.edu/resource/mineral_site9cd47ae05882321f870ab3c1b6a5fce7978c44e02e41b1e2c40cbe831e2e6d53,Guanajibo,United States,,POINT (-67.16138 18.13457),1812.0
https://minmod.isi.edu/resource/mineral_site5261be379fd72639ef4c850a6d98cd3979903e1aae78c5b45e1b287380c8a92e,La Esperanza-Nickel-Cobalt Deposit-Peru,Peru,,POINT (-71.73294 -13.53113),1245.0
https://minmod.isi.edu/resource/mineral_site575a1b7c5f67581df90fa50e06d263b8357b374eb4ae7600265916734c9795ec,"Soroako, Indonesia",Indonesia,,POINT (121.49931 -2.58149),761.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__bohemia-basin-basin-takanis-flapjack,Bohemia Basin (Basin-Takanis-Flapjack),USA,,POINT (-136.43427 57.98471),3540.0
https://minmod.isi.edu/resource/mineral_site1579940dfa1cd6e92e61c55d3fbfbd1d422e76a6693b08b9be23c4f432f25eb5,Hitura,Finland,,POINT (25.05302 63.84852),1823.0
https://minmod.isi.edu/resource/mineral_sitedc630bbdd943bc64ec1b5f40121e848d9e546e74684b7e12442806eed1ce6277,Ugdyrinsky,Russia,,POINT (111.83257 49.91457),406.0
https://minmod.isi.edu/resource/mineral_siteb5936b480aed765b5343d4d4bea24c00e3723944c1c1056e36b7552695a82857,Madziwa,Zimbabwe,,POINT (31.45132 -17.03041),1579.0
https://minmod.isi.edu/resource/mineral_siteea1b1d7ce3660ab02ac3f704ed4b62b33b96b5e282dbc2be0f8fe8eb5bcb2593,Litland Grube Mine,Norway,,POINT (5.4957 60.57833),1597.0
https://minmod.isi.edu/resource/mineral_site1f6990f10ad5e7b494c36a154f8b471f68c8d9f3a551926e8af12f874016698d,Rosario South,United States,,POINT (-67.01838 18.14927),717.0
https://minmod.isi.edu/resource/mineral_site3c8911d76ae1b3fe88cfc89e1351f8b40b47886bf0299e54f77e40d849403339,Nekongdokonskii Intrusion,Russia,,POINT (91.77451 65.92913),1870.0
https://minmod.isi.edu/resource/mineral_site4c93f9ca8a58750c7723e97e32b6a7c5cd892f01c4671953880a1c64412417bc,(Facility) Severonikel Smelter/Refinery Complx,Russia,,POINT (32.92 67.88174),1458.0
https://minmod.isi.edu/resource/mineral_sitecef6a968068453927ea82dcd328e6bea5a4afc47b23ffb305bd04b81005b5265,(Facility) Harjavalta Nickel Flash Smelter,Finland,,POINT (22.16952 61.31524),351.0
https://minmod.isi.edu/resource/mineral_site928f55fc19e7e7bddeca1f655e49702608703f6b17962424b5f7979a87f04859,(Facility) Selebi-Phikwe Flash Smelter,Botswana,,POINT (27.83471 -22.01351),326.0
https://minmod.isi.edu/resource/mineral_site3a0eea75caaeff343a82673a8b5aa5c8a4f41756e171676b0b808cd63595f608,Kotalahti,Finland,,POINT (27.68092 62.52234),1088.0
https://minmod.isi.edu/resource/mineral_site9cf63a17d745e91331e2d1534196957c31ca3c8ccccc8d0276142b85f8b5aa5c,Bitincke Mine,Albania,,POINT (20.98513 40.64879),1087.0
https://minmod.isi.edu/resource/mineral_site11aad6d29245f596042ffae8dc3af4014ab9188e914c8431694d90edd84698f3,Talnakh Deposit,Russia,,POINT (88.44476 69.56587),225.0
https://minmod.isi.edu/resource/mineral_site8361041e26600ef1b61918608ee9259f73097a25d5911a7794126e6e23638f76,Mayak,Russia,,POINT (88.44472 69.56591),225.0
https://minmod.isi.edu/resource/mineral_site2038529cf227413ca3741b3e125cecf4594ed367a9fc1f4e3749404a6b08f9fd,Trojan Mine,Zimbabwe,,POINT (31.33465 -17.29706),696.0
https://minmod.isi.edu/resource/mineral_sitea5e533a0d5fc4c53491607635d228bc962b05a156869035defe181b94e70c5d9,Trojan,Zimbabwe,,POINT (31.33465 -17.29706),696.0
https://minmod.isi.edu/resource/mineral_site57d182b8d59abdfeeee56494176f919562d3628582b88de828ec82275ccdaccd,Ug2 Chromite Layer (Eastern Bushveld),South Africa,,POINT (30.16811 -24.76335),3505.0
https://minmod.isi.edu/resource/mineral_site4353dfb8c51f0d4b42973b85d045920ad663689d34b0592c5f2b92a964dc5e83,Pombliere Saint-Marcel; Savoie Sm.,France,,POINT (1.50209 46.61568),3550.0
https://minmod.isi.edu/resource/mineral_siteb3caff49298d62203a9188638916ccf43c7aa00473a78981cd340a0cfd218999,Las Mesas,United States,,POINT (-67.10368 18.18676),378.0
https://minmod.isi.edu/resource/mineral_sited5d50b787af693ce66aa12f00eb5c23ab71bd81a0726296f5beab03d47daffff,(Facility) Monchegorsk Refinery,Russia,,POINT (32.92 67.88174),1458.0
https://minmod.isi.edu/resource/mineral_site852a19dee9c71d025b6569869c4d8961736d88efbb4755078083893f3906634f,Tiebaghi,France,,POINT (164.16525 -20.41365),1342.0
https://minmod.isi.edu/resource/mineral_site379aca41c77d967da3252adffc73bb00a5cf302d8d4fa3cf9de8e9ea9bc9d4bc,"Pomalaa, Indonesia",Indonesia,,POINT (121.58264 -4.36466),218.0
https://minmod.isi.edu/resource/mineral_site8bec772a9bdd658823189167960f8b5cad20bdea98d7b1d3264a9906bc895368,Empress,Zimbabwe,,POINT (29.41803 -18.46367),1914.0
https://minmod.isi.edu/resource/mineral_site0178f12f71124e9108b1ca6e9950f6dc1388994481e8b7922ba0aa4e2218a1cf,Pomala Deposit,Indonesia,,POINT (120.99933 -3.99801),218.0
https://minmod.isi.edu/resource/mineral_site32de71da4bc9e6c4c458175ec328c5772faddc59991e647572484e3eb0e9c0cf,Ug2 Chromitite Layer:  Eastern Bushveld,South Africa,,POINT (30.00142 -24.66336),70.0
https://minmod.isi.edu/resource/mineral_site953c9e63f5a040ed89db6fb7d2ee82c578e7101db71cef71212ffce6dce267b5,Guri Kuq Mine,Albania,,POINT (20.63514 40.91546),1775.0
https://minmod.isi.edu/resource/mineral_site8488fd547bdbfd13ae5fd29e0c90e51b8ee29769d3e9da4ff83b54fe287b96fa,Urumbaba-Nickel-Cobalt Deposit-Peru,Peru,,POINT (-72.16629 -13.01449),1245.0
https://minmod.isi.edu/resource/mineral_siteb54b1f61a0beb71dc14cb622eecec03e54b6fe400ec0385fd23c28c0f8e42af4,Empress Mine,Zimbabwe,,POINT (29.45136 -18.497),1914.0
https://minmod.isi.edu/resource/mineral_sitec86e3572c7e844299b72e4d6948ecb0663c622c5f6d219ee8fc220e1a4c3027a,Rustenburg Mines,South Africa,,POINT (27.53475 -25.67993),1953.0
https://minmod.isi.edu/resource/mineral_site8635e8e12b72dad321633f8d5718b131ab2062f3b592402af3ead09a1955219c,Surigao Nickel Project,Philippines,,POINT (125.36922 9.52067),364.0
https://minmod.isi.edu/resource/mineral_site1be0b169d7eca14e695bb56b7f11a0ff9ec3be9a1e77830edaf7ed7be2c064a9,Nonoc,Philippines,,POINT (125.68251 9.68395),429.0
https://minmod.isi.edu/resource/mineral_site2c959dd95090b802a5ff7cbdec90298e73d6fcb56063056267d91fc4d3fd6809,Noril'Sk-Talnakh District,Russia,,POINT (88.13364 69.33111),1653.0
https://minmod.isi.edu/resource/mineral_site5dcf102a8ac3a267ba811658ea84d14ade7dc920524b12cfca096646221e80d1,(Facility) Harjavalta Nickel Refinery,Finland,,POINT (22.16952 61.31524),351.0
https://minmod.isi.edu/resource/mineral_site9abb157124dccd0c87653b527ac57b1be841b91f79be3efa768fb66571410aef,(Facility) Clydach Nickel Refinery,United Kingdom,,POINT (-3.9477 51.63233),264.0
https://minmod.isi.edu/resource/mineral_sitec19c5726b07c0058cbbad114c0c76eda6aea8d3d7560b6d57e08a45aaf197007,San Cipriano-Nickel-Cobalt Deposits-Peru,Peru,,POINT (-72.06629 -12.8145),1245.0
https://minmod.isi.edu/resource/mineral_site02d34cfb7eb8b44eac4d1ea65eadbeafcb8b24ae59c19c70f5ab963ad34465e5,Trojan Mine,Zimbabwe,,POINT (31.33132 -17.32706),696.0
https://minmod.isi.edu/resource/mineral_site94cb3c3a55cdc4d619aaf066855a23db0962f8c8a199ae35096bc549e258d6b4,Ug2 Chromitite Layer:  Western Bushveld,South Africa,,POINT (27.50145 -25.69663),964.0
https://minmod.isi.edu/resource/mineral_siteb0b2845a47e7cca16617ea91f8c9c266084e351e405b0cf38313a01490bc4c02,(Facility) Sln Le Havre Nickel Refinery,France,,POINT (0.31891 49.49896),264.0
https://minmod.isi.edu/resource/mineral_siteef82bcf1c5292cb2b7634068f51ee4ce8a20923c52704f3e5bf610efd17a7b36,Taco Bay Nickel-Cobalt Deposits-Cuba,Cuba,,POINT (-74.66634 20.53391),3502.0
https://minmod.isi.edu/resource/mineral_site627669a107537de1750775cf4e764e4005f454a11b8a9f3e8649b7a752420992,"Marinduque-Surigao Del Norte Nickel Deposit, Nonoc Island, Philippines",Philippines,,POINT (125.66588 9.83397),364.0
https://minmod.isi.edu/resource/mineral_sitedb83da4000cebb03467fd660f0e6669aae4f862e2725a3410d2c0bfdad3a22d5,"Palawan Island Nickel Laterite Prospects, Philippines",Philippines,,POINT (118.99937 10.00062),801.0
https://minmod.isi.edu/resource/mineral_site2046923380ec81878949c4b9e27ef236baaa5c544818249b5b133bb789f57ea3,Las Tunas,Chile,,POINT (-70.75787 -28.87747),3478.0
https://minmod.isi.edu/resource/mineral_site057fd95b151aa08ce914b2142b7e3cb9964564634ed1cd1b2c3ddb96cb3e0a8d,Noril'Sk-Talnakh District,Russia,,POINT (88.13364 69.33111),1653.0
https://minmod.isi.edu/resource/mineral_site2dd85116c54a1c22ffee3158e85b6f449ab013699cb612243bc4755cb10fd8ca,Palawan Nickel Project,Philippines,,POINT (118.74936 9.76733),801.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__knp-west-goongarrie-big-four,KNP West-Goongarrie: Big Four,Australia,,,5203.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lac-des-iles,Lac des Iles,Canada,,,2540.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mayaniquel-sechol-group,Mayaniquel-Sechol Group,Guatemala,,,4680.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__raglan,Raglan,Canada,,,4686.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kylylahti,Kylylahti,Finland,,,4679.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__musongati,Musongati,Burundi,,,5126.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kambalda-spargoville,Kambalda-Spargoville,Australia,,,2569.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ror,Ror,Sweden,,,4656.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__nyngan-summervale,Nyngan-Summervale,Australia,,,4654.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__gordonbrook-bungonia,Gordonbrook-Bungonia,Australia,,,2572.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__las-aguilas,Las Aguilas,Argentina,,,2578.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__thunder-bay-north-current-lake,Thunder Bay North-Current Lake,Canada,,,2582.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mimosa,Mimosa,Zimbabwe,,,2584.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sconi-south-greenvale,Sconi South-Greenvale,Australia,,,4661.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__bhimatangar,Bhimatangar,India,,,4663.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__knp-west-siberia-siberia-north,KNP West-Siberia: Siberia North,Australia,,,2560.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__rudjinci,Rudjinci,Serbia,,,2543.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kambalda-independence-group,Kambalda-Independence Group,Australia,,,2547.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__silver-knight,Silver Knight,Australia,,,2551.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__berong,Berong,Philippines,,,4669.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__nkamouna-mada,Nkamouna-Mada,Cameroon,,,2562.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kun-manie-group,Kun-Manie Group,Russia,,,5204.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__clarion-clipperton-russia,Clarion-Clipperton (Russia),Int'l Waters,,,2529.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__east-halmahera-group-saprolite,East Halmahera Group (Saprolite),Indonesia,,,2487.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sconi-north-minnimoolka,Sconi North-Minnimoolka,Australia,,,4732.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__flat,Flåt,Norway,,,4733.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__bruvann-rana,Bruvann (Råna),Norway,,,5192.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__owendale,Owendale,Australia,,,2500.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pulot,Pulot,Philippines,,,5191.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__alexo-kelex,Alexo-Kelex,Canada,,,2497.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__niwest-mount-kilkenny,NiWest-Mount Kilkenny,Australia,,,2491.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kambalda-beta-hunt-group,Kambalda-Beta Hunt Group,Australia,,,4745.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__araguaia-north-south,Araguaia North / South,Brazil,,,4688.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__cawse,Cawse,Australia,,,4749.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__niwest-eucalyptus,NiWest-Eucalyptus,Australia,,,2476.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__toronto,Toronto,Philippines,,,4755.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__dalen-espedalen,Dalen (Espedalen),Norway,,,5189.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sunrise-syerston,Sunrise-Syerston,Australia,,,4757.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ravensthorpe,Ravensthorpe,Australia,,,2472.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__north-konawe-group-saprolite,North Konawe Group (Saprolite),Indonesia,,,2501.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kuhmo-hietaharju,Kuhmo-Hietaharju,Finland,,,4729.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kabanga,Kabanga,Tanzania,,,4693.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__claude-hills,Claude Hills,Australia,,,2533.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__knp-yerilla-jump-up-dam,KNP Yerilla: Jump-Up Dam,Australia,,,4700.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__moa-bay-camarioca-norte-sur,Moa Bay-Camarioca Norte/Sur,Cuba,,,4638.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__werner-lake-big-zone,Werner Lake-Big Zone,Canada,,,2527.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__west-musgrave-nebo,West Musgrave-Nebo,Australia,,,2511.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kaukua,Kaukua,Finland,,,2507.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__buruktal,Buruktal,Russia,,,4714.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kambalda-mincor-group,Kambalda-Mincor Group,Australia,,,2504.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__aguablanca,Aguablanca,Spain,,,4717.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__raglan-nunavik-group-2,Raglan-Nunavik Group #2,Canada,,,4725.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__nkomati,Nkomati,South Africa,,,4618.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__norton-lake,Norton Lake,Canada,,,2587.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__dumont,Dumont,Canada,,,4508.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__vesilaskujanka,Vesilaskujänkä,Finland,,,2698.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__barnes-hill,Barnes Hill,Australia,,,2699.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pulau-gag-island-saprolite,Pulau-Gag Island (Saprolite),Indonesia,,,2701.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__riverina-martins,Riverina-Martins,Australia,,,2707.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pomalaa-saprolite,Pomalaa (Saprolite),Indonesia,,,4514.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kurnalpi-acra,Kurnalpi-Acra,Australia,,,2710.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kingash-kuyovsky,Kingash-Kuyovsky,Russia,,,4511.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__junior-lake-vw,Junior Lake-VW,Canada,,,4540.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__wellgreen,Wellgreen,Canada,,,2685.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__voisey-s-bay,Voisey's Bay,Canada,,,2688.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__brown-s-brown-s-east,Brown's-Brown's East,Australia,,,4538.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__knp-yerilla-boyce-creek,KNP Yerilla: Boyce Creek,Australia,,,4535.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__jaguar-onca-rosa,Jaguar-Onca Rosa,Brazil,,,4507.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__makwa-maskwa,Makwa (Maskwa),Canada,,,4486.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__acoje,Acoje,Philippines,,,2724.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__outokumpu-sarkalahti,Outokumpu-Sarkalahti,Finland,,,5237.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__marshall-pool,Marshall Pool,Australia,,,5244.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__taimyr-peninsula-norilsk-talnakh,Taimyr Peninsula (Nor’ilsk-Talnakh),Russia,,,4478.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__flying-fox-lounge-lizard,Flying Fox-Lounge Lizard,Australia,,,2737.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__hengjaya-mineralindo-hm,Hengjaya Mineralindo (HM),Indonesia,,,5250.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ngella-floridas-islands,Ngella-Floridas Islands,Solomon Islands,,,5234.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__shining-tree,Shining Tree,Canada,,,4504.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__monchegorsk-sopcha-lodes,Monchegorsk-Sopcha (Lodes),Russia,,,2712.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kambalda-mount-edwards-armstrong-group,Kambalda-Mount Edwards/Armstrong Group,Australia,,,5231.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__river-valley,River Valley,Canada,,,2716.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sinarskoe,Sinarskoe,Russia,,,4495.0
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__jimberlana-bronzite-ridge,Jimberlana-Bronzite Ridge,Australia,,,4493.0
