ms_uri_1,ms_uri_2
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070505,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070502
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136275,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136275
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094586,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094586
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000947,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000947
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10071270,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10071270
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10071669,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10071669
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106025,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106025
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10172848,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10172848
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10019539,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10172848
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009500,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009500
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10232806,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009500
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136420,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136420
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10216731,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10216731
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10010867,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10010867
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072022,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072022
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10168672,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072022
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10022957,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072022
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10149015,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072022
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072013,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072022
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10217275,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072022
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10022748,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072022
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10289611,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072022
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009519,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009519
https://minmod.isi.edu/resource/site__doi-org-10-2113-econgeo-110-8-1925__ashram-eldor-133,https://minmod.isi.edu/resource/site__doi-org-10-2113-econgeo-110-8-1925__ashram-eldor-133
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10191515,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10191515
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002250,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002250
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093773,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093773
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10266158,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093773
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038134,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038134
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009101,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009101
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10201246,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10201246
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10293637,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10293637
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207198,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207198
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10022750,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10022750
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308813,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308813
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024938,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024938
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024893,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024893
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10018604,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10018604
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10165506,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10165506
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10197049,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10197049
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10089503,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10089503
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206694,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206694
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10162334,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10162334
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046964,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046964
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10188485,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10188485
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10216740,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10216740
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107990,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107990
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10065225,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10065225
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10089266,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10089266
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072019,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072019
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096408,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072019
