ms_uri_1,ms_uri_2
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__366,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__366
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2611,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2611
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__ak00189,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__ak00189
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__ak00146,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__ak00146
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__tx00002,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__tx00002
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__tx00010,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__tx00002
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bt021,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bt021
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-carbonatite__18,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-carbonatite__18
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__828,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__828
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__345,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__345
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__3021,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__3021
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-carbonatite__3,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-carbonatite__3
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__135,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-carbonatite__3
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-carbonatite__48,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-carbonatite__48
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__sm005,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__sm005
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__id113,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__id113
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-carbonatite__60,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-carbonatite__60
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-carbonatite__11,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-carbonatite__11
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__967,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-carbonatite__11
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__192,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__192
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-carbonatite__36,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-carbonatite__36
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__sd00046,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__sd00046
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-carbonatite__21,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-carbonatite__21
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__3022,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__3022
